price,title,location,lat,lng,Referencia,Clasificación,Baños,Conservación,Superficie construida,Habitaciones
447700.0,"Piso en venta en Calle del Arquitecto Sánchez Arcas, 5","Calle del Arquitecto Sánchez Arcas, 5. Ciudad Universitaria, Moncloa-Aravaca (Madrid Capital)",40.4537315,-3.7159647, -20219987,  En trámite, 1, A estrenar, 65 m², 2
750000.0,Piso en venta en Ciudad Universitaria,"Ciudad Universitaria, Moncloa-Aravaca (Madrid Capital)",40.4466449,-3.7165637, SA2135-04762/7619,  Disponible, 3,, 251 m², 3
950000.0,"Piso en venta en Calle de los Pirineos, 27","Calle de los Pirineos, 27. Ciudad Universitaria, Moncloa-Aravaca (Madrid Capital)",40.4555977646332,-3.71744388227711, 20403292,  En trámite, 3, Reformado, 170 m², 5
375000.0,Piso en venta en Ciudad Universitaria,"Ciudad Universitaria, Moncloa-Aravaca (Madrid Capital)",40.443371186,-3.727254177, GM4-189254,  En trámite, 1, Reformado, 60 m², 2
845000.0,Piso en venta en Moncloa,"Ciudad Universitaria, Moncloa-Aravaca (Madrid Capital)",40.4554867,-3.7141454, IF77045-I-00X9Q7-W-02SP6R,  En trámite, 2, En buen estado, 197 m², 4
265000.0,"Piso en venta en Avenida del Cerro del Águila, 2","Avenida del Cerro del Águila, 2. Ciudalcampo-Fuente del Fresno (San Sebastián de los Reyes)",40.5464,-3.61664, SA3218-101719217,  En trámite, 1, En buen estado, 90 m², 1
191000.0,Piso en venta en Avenida del Juncal,Avenida del Juncal. Ciudalcampo-Fuente del Fresno (San Sebastián de los Reyes),40.540345,-3.6255806, NI485-1022,  Pendiente de completar, 1, En buen estado, 71 m², 1
250000.0,"Piso en venta en Avenida del Cerro del Águila, 2","Avenida del Cerro del Águila, 2. Ciudalcampo-Fuente del Fresno (San Sebastián de los Reyes)",40.5459,-3.6165, SA3218-102574014,  En trámite, 1, En buen estado, 85 m², 1
239000.0,Piso en venta en Avenida del Cerro del Águila,Avenida del Cerro del Águila. Ciudalcampo-Fuente del Fresno (San Sebastián de los Reyes),40.546804534141,-3.61303904465726, VE92-121-00269,  En trámite, 1,, 75 m²,
339500.0,Piso en venta en Avenida Coruña,Avenida Coruña. Ciudalcampo-Fuente del Fresno (San Sebastián de los Reyes),40.5638385,-3.6262837, 4995029-291015,  En trámite, 2, En buen estado, 122 m², 3
489000.0,"Piso en venta en Calle de la Rosa de Lima, 19, cerca de Calle de Sierra Nevada","Calle de la Rosa de Lima, 19, cerca de Calle de Sierra Nevada. Club de Golf-Molino de la Hoz (Las Rozas de Madrid)",40.5528276073797,-3.9028891362467, 20395308,  En trámite, 2, Reformado, 100 m², 3
390000.0,"Piso en venta en Calle de Ajalvir, 45","Calle de Ajalvir, 45. Cobeña",40.5624875675522,-3.50038988069226, EP701-427051,  Disponible,,, 250 m²,
229900.0,Piso en venta en Coimbra-Guadarrama,Coimbra-Guadarrama (Móstoles),40.3055794,-3.9287287, TC976-535932,  Disponible, 2, En buen estado, 95 m², 2
189000.0,"Piso en venta en Calle de la Haya, 10, cerca de Calle del Castaño","Calle de la Haya, 10, cerca de Calle del Castaño. Coimbra-Guadarrama (Móstoles)",40.3093433501413,-3.92769493360294, 4513816-10,  Disponible, 2, En buen estado, 125 m², 4
115000.0,Piso en venta en Coimbra-Guadarrama,Coimbra-Guadarrama (Móstoles),40.312618988,-3.921098694, TC976-543408,  Disponible, 2, En buen estado, 128 m², 4
230000.0,Piso en venta en Calle Rosales de Los,Calle Rosales de Los. Coimbra-Guadarrama (Móstoles),40.3089087,-3.9357273, SA3809-NP050423569/9329,  Disponible, 2,, 106 m², 3
230000.0,Piso en venta en Avenida de los Rosales,Avenida de los Rosales. Coimbra-Guadarrama (Móstoles),40.3058961,-3.9305419, SA492-137033,  Disponible, 2, En buen estado, 116 m², 3
230000.0,"Piso en venta en Avenida de los Rosales, 41, cerca de Calle de los Arces","Avenida de los Rosales, 41, cerca de Calle de los Arces. Coimbra-Guadarrama (Móstoles)",40.302652903,-3.934457798, IFC76274-PIS_13,  En trámite, 2, En buen estado, 100 m², 3
185000.0,"Piso en venta en Calle de la Haya, cerca de Calle del Eucalipto","Calle de la Haya, cerca de Calle del Eucalipto. Coimbra-Guadarrama (Móstoles)",40.310074,-3.926806, SA756-424/3425,  Disponible, 1,, 85 m², 2
179000.0,Piso en venta en Parque Coimbra,Coimbra-Guadarrama (Móstoles),40.305854992,-3.928088234, XA801-1070,  En trámite, 1, En buen estado, 73 m², 1
210000.0,Piso en venta en Coimbra-Guadarrama,Coimbra-Guadarrama (Móstoles),40.3100112,-3.9231544, TC976-554674,  Disponible, 2, Reformado, 139 m², 4
195000.0,Piso en venta en Coimbra-Guadarrama,Coimbra-Guadarrama (Móstoles),40.309577,-3.9269, TC976-555010,  En trámite, 2, En buen estado, 150 m², 4
185000.0,Piso en venta en Paseo de Móstoles,Paseo de Móstoles. Coimbra-Guadarrama (Móstoles),40.3173887,-3.9247969, AM9-NIX001##NIX001_0010_PE0001,  En trámite, 2,, 140 m², 4
159000.0,Piso en venta en Centro,Collado Mediano,40.694875478,-4.022054259, 2126-005064,  En trámite, 2, Reformado, 120 m², 2
157500.0,Piso en venta en Collado-Mediano,Collado Mediano,40.6932409,-4.0259541, SA2135-03810/7619,  Disponible, 1,, 80 m², 2
175000.0,"Piso en venta en Paseo de los Rosales, cerca de Calle de Natalia","Paseo de los Rosales, cerca de Calle de Natalia. Collado Mediano",40.6922726,-4.0410974, SA1325-COLLADO/5952,  No indicado, 1,, 87 m², 3
157000.0,Piso en venta en Plaza del Pozo,Plaza del Pozo. Collado Mediano,40.693477287,-4.025602092, AF189-2216/23,  Pendiente de completar, 1, En buen estado, 93 m², 3
157000.0,Piso en venta en Calle de la Pasa,Calle de la Pasa. Collado Mediano,40.6941235,-4.0263042, SA3768-160209,  Disponible, 2, En buen estado, 90 m², 2
159000.0,Piso en venta en Calle de la Pasa,Calle de la Pasa. Collado Mediano,40.6929363,-4.0266889, 993204-13392768,  En trámite, 2, En buen estado, 110 m², 2
157500.0,Piso en venta en Calle de la Oliva,Calle de la Oliva. Collado Mediano,40.6939632,-4.0257893, SA3768-160215,  Disponible, 1, En buen estado, 70 m², 2
157500.0,Piso en venta en Collado Mediano,Collado Mediano,40.6941284,-4.0249479, 2126-005315,  En trámite, 1, En buen estado, 70 m², 2
157000.0,Piso en venta en Calle de la Pasa,Calle de la Pasa. Collado Mediano,40.6945913,-4.0266963, 48131-2557,  Disponible, 2, En buen estado, 109 m², 2
180000.0,Piso en venta en Calle de la Trinidad,Calle de la Trinidad. Collado Villalba (Madrid),40.6292599,-4.0031804, 4526471-EXPAN00104616,  En trámite, 1, En buen estado, 98 m², 2
185000.0,Piso en venta en Calle de la Costa Azul,Calle de la Costa Azul. Los Negrales (Collado Villalba),40.6349064,-4.0165404, 4516742-3303-03041,  En trámite, 2, En buen estado, 120 m², 3
319300.0,"Piso en venta en Calle de la Cañada Real,  s/n","Calle de la Cañada Real,  s/n. Los Negrales (Collado Villalba)",40.6335345,-4.0158225, 4990150-VILL,  Disponible, 2, A estrenar, 110 m², 3
256300.0,"Piso en venta en Calle de la Cañada Real,  s/n","Calle de la Cañada Real,  s/n. Los Negrales (Collado Villalba)",40.6335345,-4.0158225, 4990150-VILL,  Disponible, 2, A estrenar, 76 m², 2
278300.0,"Piso en venta en Calle de la Cañada Real,  s/n","Calle de la Cañada Real,  s/n. Los Negrales (Collado Villalba)",40.6335345,-4.0158225, 4990150-VILL,  Disponible, 2, A estrenar, 94 m², 3
309300.0,"Piso en venta en Calle de la Cañada Real,  s/n","Calle de la Cañada Real,  s/n. Los Negrales (Collado Villalba)",40.6335345,-4.0158225, 4990150-VILL,  Disponible, 2, A estrenar, 114 m², 3
302800.0,"Piso en venta en Calle de la Cañada Real,  s/n","Calle de la Cañada Real,  s/n. Los Negrales (Collado Villalba)",40.6335345,-4.0158225, 4990150-VILL,  Disponible, 2, A estrenar, 109 m², 3
328300.0,"Piso en venta en Calle de la Cañada Real,  s/n","Calle de la Cañada Real,  s/n. Los Negrales (Collado Villalba)",40.6335345,-4.0158225, 4990150-VILL,  Disponible, 2, A estrenar, 110 m², 3
328300.0,"Piso en venta en Calle de la Cañada Real,  s/n","Calle de la Cañada Real,  s/n. Los Negrales (Collado Villalba)",40.6335345,-4.0158225, 4990150-VILL,  Disponible, 2, A estrenar, 117 m², 3
329500.0,"Piso en venta en Calle de la Cañada Real,  s/n","Calle de la Cañada Real,  s/n. Los Negrales (Collado Villalba)",40.6335345,-4.0158225, 4990150-VILL,  Disponible, 2, A estrenar, 111 m², 3
262000.0,"Piso en venta en Calle de la Cañada Real,  s/n","Calle de la Cañada Real,  s/n. Los Negrales (Collado Villalba)",40.6335345,-4.0158225, 4990150-VILL,  Disponible, 2, A estrenar, 106 m², 3
308000.0,"Piso en venta en Calle de la Cañada Real,  s/n","Calle de la Cañada Real,  s/n. Los Negrales (Collado Villalba)",40.6335345,-4.0158225, 4990150-VILL,  Disponible, 2, A estrenar, 129 m², 3
319500.0,"Piso en venta en Calle de la Cañada Real,  s/n","Calle de la Cañada Real,  s/n. Los Negrales (Collado Villalba)",40.6335345,-4.0158225, 4990150-VILL,  Disponible, 2, A estrenar, 112 m², 3
303300.0,"Piso en venta en Calle de la Cañada Real,  s/n","Calle de la Cañada Real,  s/n. Los Negrales (Collado Villalba)",40.6335345,-4.0158225, 4990150-VILL,  Disponible, 2, A estrenar, 116 m², 3
301000.0,"Piso en venta en Calle de la Cañada Real,  s/n","Calle de la Cañada Real,  s/n. Los Negrales (Collado Villalba)",40.6335345,-4.0158225, 4990150-VILL,  Disponible, 2, A estrenar, 125 m², 3
310000.0,"Piso en venta en Calle de la Cañada Real,  s/n","Calle de la Cañada Real,  s/n. Los Negrales (Collado Villalba)",40.6335345,-4.0158225, 4990150-VILL,  Disponible, 2, A estrenar, 125 m², 3
239500.0,"Piso en venta en Calle de la Cañada Real,  s/n","Calle de la Cañada Real,  s/n. Los Negrales (Collado Villalba)",40.6335345,-4.0158225, 4990150-VILL,  Disponible, 2, A estrenar, 85 m², 2
149900.0,Piso en venta en Urbanización Princialba,Urbanización Princialba. Los Negrales (Collado Villalba),40.6328752,-4.0139606, 4525831-000036,  Disponible, 1, En buen estado, 71 m², 2
152000.0,Piso en venta en Los Negrales,Los Negrales (Collado Villalba),40.6329271,-4.0136669, 4992271-1073,  Disponible, 1, A reformar, 80 m², 3
155000.0,Piso en venta en Los Negrales,Los Negrales (Collado Villalba),40.6358738,-4.0196951, TC598-499300,  En trámite,, En buen estado, 73 m², 3
129900.0,Piso en venta en Los Negrales,Los Negrales (Collado Villalba),40.6324711,-4.0143698, TC598-550596,  En trámite,, En buen estado, 85 m², 3
146000.0,Piso en venta en Los Negrales,Los Negrales (Collado Villalba),40.6325339,-4.0133831, TC598-553422,  En trámite,, En buen estado, 77 m², 3
149000.0,Piso en venta en Urbanización Parquesierra,Urbanización Parquesierra. Los Negrales (Collado Villalba),40.6315192,-4.0105663, 48131-2555,  Disponible, 1, En buen estado, 72 m², 3
119900.0,Piso en venta en Los Negrales,Los Negrales (Collado Villalba),40.6315192,-4.0105663, TC598-556220,  En trámite,, En buen estado, 86 m²,
180000.0,Piso en venta en Calle de la Batalla de Bailén,Calle de la Batalla de Bailén. Los Negrales (Collado Villalba),40.6319421,-4.0080605, SA4112-IDE5051023,  Disponible, 1, En buen estado, 75 m², 2
165000.0,Piso en venta en Los Valles,Los Valles (Collado Villalba),40.6421819,-4.0108155, 2126-005214,  En trámite, 1, En buen estado, 60 m², 2
256000.0,Piso en venta en Los Valles,Los Valles (Collado Villalba),40.6396161,-4.0097142, 2126-005231,  En trámite, 1, Reformado, 85 m², 3
165000.0,Piso en venta en Calle de las Amapolas,Calle de las Amapolas. Los Valles (Collado Villalba),40.6394448,-4.009391, SA248-254-RUAL,  En trámite, 2, En buen estado, 114 m², 3
245000.0,Piso en venta en Calle de las Amapolas,Calle de las Amapolas. Los Valles (Collado Villalba),40.640200589,-4.007481078, 4525831-000039,  En trámite, 1, Reformado, 100 m², 3
175000.0,Piso en venta en Los Valles,Los Valles (Collado Villalba),40.6417582,-4.0107473, EP781-250V,  Pendiente de completar, 1,, 53 m², 2
155000.0,Piso en venta en Los Valles,Los Valles (Collado Villalba),40.6423122,-4.0077786, TC598-556959,  En trámite,, En buen estado, 68 m², 1
169000.0,"Piso en venta en Calle de los Jazmines, 22","Calle de los Jazmines, 22. Los Valles (Collado Villalba)",40.6414,-4.00993, SA3768-110111,  Disponible, 1, En buen estado, 53 m², 1
206000.0,Piso en venta en Los Valles,Los Valles (Collado Villalba),40.6437082,-3.9864889, 2126-005312,  En trámite, 1, En buen estado, 105 m², 3
248500.0,Piso en venta en Collado Villalba / Villalba Pueblo,Los Valles (Collado Villalba),40.6421745,-4.0084264, SA4112-IDE10051023,  Disponible, 1, En buen estado, 84 m², 2
195000.0,Piso en venta en Calle Cañada de Merinas,Calle Cañada de Merinas. Colmenarejo,40.562393438,-4.014058965, 4516163-47583,  En trámite, 1, En buen estado, 102 m², 3
195000.0,Piso en venta en Calle Cañada de Merinas,Calle Cañada de Merinas. Colmenarejo,40.562393438,-4.014058965, SA3768-182290BB,  Disponible, 1, En buen estado, 95 m², 3
235000.0,"Piso en venta en Calle del Molino, 3","Calle del Molino, 3. Colmenarejo",40.5617699908842,-4.01460693734151, 4514966-V22-P176 PRIMERO C,  En trámite, 3, A estrenar, 95 m², 2
161000.0,"Piso en venta en Calle del Molino, 3","Calle del Molino, 3. Colmenarejo",40.5617699908842,-4.01460693734151, 4514966-V22-P17- 1B,  En trámite, 1, A estrenar, 66 m², 1
200000.0,"Piso en venta en Calle del Molino, 3","Calle del Molino, 3. Colmenarejo",40.5617699908842,-4.01460693734151, 4514966-V22-P180 PRIMERO G,  En trámite, 2, A estrenar, 78 m², 2
215000.0,"Piso en venta en Calle del Molino, 3","Calle del Molino, 3. Colmenarejo",40.5617699908842,-4.01460693734151, 4514966-V22-P179 PRIMERO F,  En trámite, 3, A estrenar, 88 m², 2
230000.0,"Piso en venta en Calle del Molino, 3","Calle del Molino, 3. Colmenarejo",40.5617699908842,-4.01460693734151, 4514966-V22-P174 - 1A,  En trámite, 2, A estrenar, 97 m², 2
290000.0,"Piso en venta en Calle del Molino, 3","Calle del Molino, 3. Colmenarejo",40.5617699908842,-4.01460693734151, 4514966-V22-P181 PRIMERO H,  En trámite, 3, A estrenar, 119 m², 3
245000.0,"Piso en venta en Calle del Molino, 3","Calle del Molino, 3. Colmenarejo",40.5617699908842,-4.01460693734151, 4514966-V22-P177 PRIMERO D,  En trámite, 2, A estrenar, 101 m², 2
220000.0,"Piso en venta en Calle del Molino, 3","Calle del Molino, 3. Colmenarejo",40.5617699908842,-4.01460693734151, 4514966-V22-P178 PRIMERO E,  En trámite, 2, A estrenar, 85 m², 2
305000.0,"Piso en venta en Calle del Molino, 3","Calle del Molino, 3. Colmenarejo",40.5617699908842,-4.01460693734151, 4514966-V22-P170 BAJO A,  En trámite, 2, A estrenar, 138 m², 3
163000.0,Piso en venta en Colmenarejo,Colmenarejo,40.5564865,-4.0064446, SA3813-2478925,  Disponible,,, 80 m², 3
199000.0,Piso en venta en Colmenarejo,Colmenarejo,40.563208191,-4.016197953, 4516163-1124572095,  En trámite, 1, Reformado, 90 m², 2
130000.0,Piso en venta en C. Urbano,Colmenarejo,40.5620755,-4.0176174, SA2135-04474/7619,  Disponible, 1,, 62 m², 2
180000.0,Piso en venta en Colmenarejo,Colmenarejo,40.560259472,-4.016794398, IF6736-PC30-1307,  En trámite, 1, En buen estado, 87 m², 2
180000.0,Piso en venta en Colmenarejo,Colmenarejo,40.5606213,-4.0185545, IF6736-MOLINO-1393,  En trámite, 1, En buen estado, 87 m², 2
136000.0,Piso en venta en Colmenarejo,Colmenarejo,40.5615243,-4.0140614, IF6736-PC23-1406,  En trámite, 1, En buen estado, 70 m², 3
195000.0,Piso en venta en Calle de la Cañada de las Merinas,Calle de la Cañada de las Merinas. Colmenarejo,40.562006648,-4.01399381, 4510081-BER-COL-50,  En trámite, 1, En buen estado, 95 m², 3
250000.0,"Piso en venta en Calle de Parque Azul, 17","Calle de Parque Azul, 17. Colmenarejo",40.5648005,-4.0186583, 19878331,  En trámite, 2, En buen estado, 108 m², 3
280000.0,"Piso en venta en Avenida de Valdemorillo, 24","Avenida de Valdemorillo, 24. Colmenar del Arroyo",40.425225406,-4.194603027, SH1-60759766,  Disponible, 3,, 148 m², 4
180000.0,Piso en venta en Colmenar de Oreja,Colmenar de Oreja,40.1087448,-3.3830555, SA3813-3230988,  Disponible, 2,, 150 m², 3
135000.0,"Piso en venta en Calle de Madrid, 19","Calle de Madrid, 19. Colmenar de Oreja",40.0783615112305,-3.49667692184448, AM9-2302##33000621,  Pendiente de completar, 1,, 105 m², 3
115000.0,"Piso en venta en Calle de las Carretas, cerca de Calle de Sogueros","Calle de las Carretas, cerca de Calle de Sogueros. Centro (Colmenar Viejo)",40.661981,-3.7684127, 4501223-000463,  En trámite, 1, A reformar, 60 m², 1
130000.0,"Piso en venta en Calle de los Carrilejos, cerca de Calle del Boalito","Calle de los Carrilejos, cerca de Calle del Boalito. Centro (Colmenar Viejo)",40.6640836,-3.7713027, 4501223-000464,  En trámite, 1, A reformar, 76 m², 3
121500.0,"Piso en venta en Calle de los Frailes, cerca de Calle de Josefa Hoyo","Calle de los Frailes, cerca de Calle de Josefa Hoyo. Centro (Colmenar Viejo)",40.662558654,-3.769750571, AM9-2298##29001219,  Pendiente de completar, 1,, 75 m², 2
121500.0,Piso en venta en Centro,Centro (Colmenar Viejo),40.6619699,-3.7696903, 4511257-QHAL29001219,  En trámite, 1, En buen estado, 75 m², 2
225000.0,"Piso en venta en Calle del Boalito, cerca de Calle de la Cruz de San Francisco","Calle del Boalito, cerca de Calle de la Cruz de San Francisco. Centro (Colmenar Viejo)",40.6619135,-3.7706226, 4501223-000474,  En trámite, 1, En buen estado, 80 m², 2
295000.0,Piso en venta en Centro,Centro (Colmenar Viejo),40.6614832,-3.7711341, INB35-1123-C2707,  En trámite, 3, En buen estado, 120 m², 4
211000.0,Piso en venta en Colmenar Viejo,Centro (Colmenar Viejo),40.6640214,-3.7694229, NI90-9842,  Pendiente de completar, 2, En buen estado, 120 m², 3
211000.0,"Piso en venta en Plaza de la Vaquilla, 6","Plaza de la Vaquilla, 6. Centro (Colmenar Viejo)",40.6638,-3.76965, IF6736-PLAZA VAQUILLA-924,  En trámite, 2, En buen estado, 120 m², 3
211000.0,"Piso en venta en Plaza de la Vaquilla, 6","Plaza de la Vaquilla, 6. Centro (Colmenar Viejo)",40.6641,-3.76983, SA1968-JMC0104/7104,  No indicado, 2,, 120 m², 4
211000.0,"Piso en venta en Plaza de la Vaquilla, 6","Plaza de la Vaquilla, 6. Centro (Colmenar Viejo)",40.664,-3.7695, SA673-10060208915/2417,  Disponible, 2,, 114 m², 3
211000.0,Piso en venta en Plaza de la Vaquilla,Plaza de la Vaquilla. Centro (Colmenar Viejo),40.6642426,-3.7695254, SA248-747-RUAL,  Disponible, 2, A reformar, 120 m², 3
120000.0,Piso en venta en Este,Centro (Colmenar Viejo),40.6591709,-3.7638167, INB35-1188-C2723,  En trámite, 1, A reformar, 90 m², 3
222000.0,Piso en venta en Centro,Centro (Colmenar Viejo),40.6642426,-3.7695254, 4511257-QHSV60208915,  En trámite, 2, En buen estado, 120 m², 3
168000.0,"Piso en venta en Calle de la Soledad, cerca de Calle de la Virgen del Henar","Calle de la Soledad, cerca de Calle de la Virgen del Henar. Centro (Colmenar Viejo)",40.6581632,-3.7636072, SA4820-VE00005/10429,  Disponible, 1,, 71 m², 2
160000.0,"Piso en venta en Avenida de la Libertad, 44, cerca de Calle de Mariano Prados","Avenida de la Libertad, 44, cerca de Calle de Mariano Prados. Centro (Colmenar Viejo)",40.659443,-3.7627463, 20184341,  Disponible, 2, A estrenar, 65 m², 2
170000.0,Piso en venta en Centro,Centro (Colmenar Viejo),40.6595351,-3.7681655, AF41-99/5720,  En trámite, 1, En buen estado, 84 m², 1
229000.0,Piso en venta en Calle de Pedro López,Calle de Pedro López. Centro (Colmenar Viejo),40.6582464,-3.7689783, 4501223-000509,  En trámite, 1, En buen estado, 65 m², 2
211000.0,Piso en venta en Colmenar Viejo,Centro (Colmenar Viejo),40.6642426,-3.7695254, 1976-8821,  Disponible, 2, En buen estado, 125 m², 3
140000.0,Piso en venta en Calle del Trueno,Calle del Trueno. Centro (Colmenar Viejo),40.6595351,-3.7681655, XA829-00316,  Disponible, 1, En buen estado, 71 m², 3
197000.0,Piso en venta en Centro,Centro (Colmenar Viejo),40.663729277,-3.772978919, TC903-557442,  Disponible, 2, En buen estado, 100 m², 4
211000.0,"Piso en venta en Plaza de la Vaquilla, 6","Plaza de la Vaquilla, 6. Centro (Colmenar Viejo)",40.6638,-3.76969, IF6736-VAQUILLA-1365,  En trámite, 2, En buen estado, 120 m², 3
135000.0,Piso en venta en Calle Calle Calle del Capitn,Calle Calle Calle del Capitn. Centro (Colmenar Viejo),40.6566859,-3.7680391, XA829-00317,  Pendiente de completar, 2,, 98 m², 3
